Group,Mag Group,Mag Avg,CosDist Sum,DotProd Sum,CosDist Sim,N1,N2,N3,Type
biti_narobe,3.384221294255537,2.1433390051877064,0.9211737445186434,1.1435377699684297,0.7384826750467691,0.06128913731034369,0.15237967901886784,0.27477822458058,1
vzeti_v_roka,3.2383033059370567,1.953119440427542,1.0858489097772692,-1.6289297871200996,0.4128373021411038,0.205692048815878,0.27327538991316336,0.2913931031300423,1
dvigniti_kozarec,4.182597806527422,3.0117208181372184,1.107472015411821,-2.7076105974139995,0.32619991239970497,0.2253610678827972,0.23278590458774362,0.23450839484742758,1
se_praviti,2.977589101002716,1.8538914441087664,1.1454974221060996,-1.6063284842971204,0.7636774739301609,0.31141341399016775,0.3431097328870396,0.39460922737245085,1
imeti_za_se,2.7162197310215253,1.7315629323794361,1.0064714883739618,-0.09131215869313976,0.572875389284717,0.20609982924774817,0.3310952060461517,0.413112843793471,1
narobe_biti,4.296928609103948,2.1433390051877064,1.1289477808156336,-2.3751600162780004,0.7535046915682702,0.22345578165895674,0.2621303202728389,0.4247315484722719,1
odpreti_vrata,3.4309967315331518,2.885944283873259,1.0278986122479432,-0.5524854475057996,0.45895004269115214,0.11240013721143338,0.20374810849052294,0.24318522065633674,1
na_volja_imeti,3.2470745962389786,1.961276613379627,0.9717641045179409,0.539453401749449,0.3549184489255615,0.2199543116988394,0.2308599849280144,0.25634265194178163,1
stisniti_roka,4.3550454649358805,2.7714064299328967,0.7849070010150434,5.192173353078998,0.5810827549122345,0.16298538345317815,0.17198107037305543,0.17761378036483577,1
na_razpolaga_biti,3.9058754071322395,1.9391270841670283,0.8677407031680597,3.0051912944781,0.782335122329121,0.07933604902661029,0.10323742838949435,0.14881038511784617,1
postaviti_na_noga,2.6924591797400597,2.163126509793662,1.141999965772072,-2.4810787087835804,0.37601098607570954,0.23202053350908947,0.2572334324156962,0.27694166640959295,1
viseti_v_zrak,3.5788911292039427,2.158811410764715,0.9992324700817317,0.01779015615420021,0.35526085750453673,0.2561660329594332,0.4543556820496403,0.4563119316758031,1
izgubiti_življenje,3.1882765328977536,2.1721661298162105,0.9460648368079057,0.74705230984688,0.6098762901912567,0.19232875284838546,0.2914185722158855,0.2967193955808083,1
vloga_odigrati,4.6736400938902545,2.9765250036511226,1.0223437955664012,-0.6216583125943963,0.49286812853064615,0.407295734294973,0.45990418051007076,0.46005920166139036,1
biti_po_god,3.241764539760605,2.0671683452075738,1.027001307263937,-0.5428293971736999,0.6211015735138706,0.43286313183829583,0.442462170907424,0.45032283805445317,1
pod_vpliv,4.906422478123389,2.5748596014437086,1.037805301542437,-0.9552151388780395,0.7204208977137265,0.23826011566164262,0.28214044627477175,0.3851924972375622,0
in_on_ponuditi,3.9795713400385218,1.7857715731471158,0.9567012116734662,0.9231222052130003,0.6236568688676215,0.06528087266891358,0.07446247075131263,0.07622021110526533,0
glas_ki_se,3.7787438025202396,1.8424379587977018,1.0268506162571578,-0.5608101083606302,0.6877675926508954,0.13241561514628464,0.15689140897982679,0.1656449629588751,0
biti_zabavati,3.3143283973885063,2.2866017198331208,0.9643867958843607,0.5397928258406007,0.733772236153961,0.03830843953703833,0.14290922117109495,0.16453923630822898,0
pri_prijatelj,3.5295023697980787,1.999184115113129,0.8374481833255263,2.2939718982569994,0.6215958437845093,0.23485998192283986,0.26826307645883096,0.303092651726072,0
dva_stran,4.013233052271219,1.8920480594105609,1.0926327597081682,-1.4067636645216006,0.634027059882999,0.1682786688868244,0.30320922504996795,0.3228814987350389,0
za_predsednik_država,4.396190448171222,2.1617859480931276,1.0891441064713294,-2.5415758711234013,0.4513736898470135,0.07306128263652156,0.12158865483781722,0.182589996287305,0
ta_biti_vendar,2.8459562737723747,1.7760050592413357,1.196289517730552,-2.9763964951612807,0.636412210712242,0.03347361619202738,0.06324019312666096,0.07479292098757029,0
imeti_pravica_da,3.7257979994959207,2.0717902529368026,1.07191242016185,-1.6652914424057206,0.6587348612520657,0.1336339707140799,0.1338205821699271,0.13851248245306347,0
po_ta_pogodba,4.5221957244352895,2.105668627705597,1.0261545998876103,-0.7471515762213999,0.6064731268467375,0.07712444655799788,0.18829751940484352,0.193238815916687,0
biti_pojaviti_v,3.0733853753153055,1.861259058838423,1.14841529508605,-2.54696958890455,0.7299132590997044,0.08160569003079776,0.0930332846344939,0.214865978929058,0
pri_uporaba,4.105511617508955,2.1943667877812443,1.2099402938571238,-3.7827035178467594,0.6959785044096883,0.17753970173082012,0.21089715284885224,0.22453262534766472,0
se_obrniti_na,3.1936393042162723,2.0563203297581976,1.1262759381158949,-2.48781734868,0.6719284896106678,0.11899464493711531,0.1570715571268162,0.18971954968296978,0
pokojninski_zavarovanje,6.148406693708996,3.9509918390044474,0.8804122618543612,5.8101235395942,0.17977563078196868,0.052521479710804564,0.1076555241116256,0.11826383411316965,0
izbrati_biti_tudi,2.578241649258817,1.8338868943570852,0.8197372072906942,2.556957540652892,0.5728962755298183,0.154294309410979,0.19865645245877583,0.21430354647669636,0
ostati_prazen_roka,3.022705564613975,2.209204607251829,1.1205745422641544,-2.4155090135028994,None,0.25206245360263824,0.35570458432228247,0.358999862701856,0
veliko_človek_se,3.3876785399977627,1.7932190500888552,1.1312096630231538,-2.3912369436018004,0.35638108835126303,0.1960004967072756,0.2021482527141676,0.22157348203547922,0
hudo_ranjen_biti,4.333906137180543,2.5033593356556882,1.1235506965286404,-4.021324755143498,0.4866299647661778,0.07879684878747173,0.14791618055648248,0.2068938461136669,0
ne_moči_zgrešiti,3.5758563104271963,2.04602982561601,1.1311459936664758,-2.8785137088381996,0.648636683050471,0.15099220402480729,0.3545646402750655,0.40831824094897673,0
biti_vsakič_ko,3.771780714339609,2.035783971318752,1.060450076947223,-1.3925033188837013,0.6665427163534753,0.1151986256850851,0.14861386909046714,0.16508856515974213,0
skupen_jezik,4.172698531784895,2.4918289454990235,1.1496615415927205,-3.112256949921,0.5239747653219601,0.30158317567989257,0.34437495513142113,0.38050435515398195,0
zdeti_kot_da,3.6186840977541816,1.8504335855159928,0.9254564578476976,1.4974607731694805,0.40390365639891324,0.15888079015481327,0.1701509324065935,0.19249573958590693,0
zakon_tako_določati,4.23663679066001,2.3854806232874726,1.0060910370788048,-0.18467564498519998,None,0.1912582792446239,0.19206821622981074,0.21296566527688,0
iz_soba,4.890870065454319,2.2968051918237404,0.9384211285826038,1.3834772028776,0.7293646836658312,0.32721435712234714,0.3844134675512384,0.390944608046366,0
tiho_biti,3.7717950349769986,2.2912167380714745,1.2105378742778723,-3.6389365839491106,0.6925288642159161,0.22904226877036737,0.29519361786990006,0.41605633401211695,0
krog_se_biti,3.2180008329661822,1.8657299370662084,0.8653925110920869,2.4245179829186014,0.659518006881906,0.30864600885512405,0.33242418652895467,0.4046689670032433,0
nikar_ne_skrbeti,3.7931432126001536,2.1599496688167545,1.156995557674319,-3.858793070664099,0.25636289370860466,0.20951306173990147,0.2227500413599358,0.22439999167184788,0
na_misel,4.46939584917944,1.958099566866125,1.0515752964460263,-0.9027246908918001,0.8102666318157589,0.17965932301285525,0.18569545660549291,0.25504261268309747,0
slika_in_on,3.4585889074317095,1.6024767679032859,1.1856220895207101,-3.086324583387281,0.562306484878426,0.24358656115826915,0.32919944751043206,0.3464420661127078,0
in_znanje,5.320465992375684,2.215873359853051,1.0006875463721028,-0.016211626830800463,0.7770850868595679,0.20010141228311162,0.22657965715604866,0.26460734929057295,0
strah_v_kost,4.484594503495473,2.1542548587755723,1.2203166842288573,-6.3854116897303,None,0.28041317481700245,0.37125660815805006,0.3860310400536653,0
seveda_biti_pozabiti,2.046294292483303,1.9148243128456546,1.078592722185987,-0.9238481900875002,0.28354174720155906,0.15212126560900585,0.1572734101605776,0.16876434313548638,0
kraj_zločin,4.87265670543524,2.733888184526603,0.9753186505282658,0.6575752520437002,0.5875685296457711,0.12239699412227412,0.45711125264987196,0.46155778483104626,0
